Date,optimised,equal_weight
2012-05-07,-0.004184507130118007,-0.0020597652074028517
2012-05-08,0.002101745834328018,0.0005442528434681613
2012-05-09,-0.0010671462707122722,-0.0014473876003393762
2012-05-10,0.00786372495338853,0.004368883920122308
2012-05-11,-0.0015612085523914888,0.00037366586782540845
2012-05-14,0.001271245540329791,0.002706723567890595
2012-05-15,-0.003437789272326991,-0.007597555060708545
2012-05-16,0.0009950979066602787,-0.0005607239148500433
2012-05-17,0.0021183002731216217,0.0017427950786799904
2012-05-18,0.0046360707056427855,0.003337666408196619
2012-05-21,0.002782008023100287,0.003061783792445306
2012-05-22,0.0016232433930704268,0.00022044968700960586
2012-05-23,-0.002731523733785276,-0.0010325572567533468
2012-05-24,0.0036543651465476513,0.0017261097260631813
2012-05-25,0.002774525611622317,0.001030874564970378
2012-05-29,-0.00040205321762754075,-0.001434674176376171
2012-05-30,-0.0026205916592782082,-0.000542498958652338
2012-05-31,-0.008017796046379247,-0.007719512655603165
2012-06-01,0.0040053480061375095,0.002631045361255472
2012-06-04,-0.005131898454943159,0.0022571426970891713
2012-06-05,-0.001624979632812623,0.0003610192790262106
2012-06-06,0.0017792861547095628,0.0007654728328098349
2012-06-07,0.0004886984283448505,0.0004867119649697351
2012-06-08,-0.0019761123709823953,0.0022187307945928728
2012-06-11,0.004802426270214212,-0.00011653746067740955
2012-06-12,-0.005111465091869188,-0.0025905784018138006
2012-06-13,-0.002904789764332734,-0.0009767756782441909
2012-06-14,-0.0048094688124182315,-0.0041446633962581745
2012-06-15,0.0023805669395039497,0.00018907954010081697
2012-06-18,0.0005623731333593842,-0.00014291186007017867
2012-06-19,0.004694404105782299,0.0017477784780696027
2012-06-20,-0.001314306396929697,-0.0012355829182264524
2012-06-21,-0.002301636002986309,-0.0027119440326469706
2012-06-22,0.003110622608846415,0.0006378320596437084
2012-06-25,-0.0036827343136239454,-0.001814588791214535
2012-06-26,-0.001152512669133154,-0.002327799242847177
2012-06-27,0.00013185439530529917,0.0048435363547478
2012-06-28,-0.0017774205031509944,0.000537636634236677
2012-06-29,0.001990074234242437,-0.0007669456192322283
2012-07-02,0.0,0.0
2012-07-03,0.0,0.0
2012-07-05,0.0,-0.0004
2012-07-06,0.0,0.001347639890037803
2012-07-09,0.0,-0.002002455941493204
2012-07-10,0.0,-0.004247600479336821
2012-07-11,0.0,0.00889928704621154
2012-07-12,0.0,-0.0036237044029834202
2012-07-13,0.0,-0.008509271837771856
2012-07-16,0.0,0.0026196200424576316
2012-07-17,0.0,-0.02187117948651759
2012-07-18,0.0,-0.03430251156146779
2012-07-19,0.0,0.03191363250592857
2012-07-20,0.0,0.025972700870848728
2012-07-23,0.0,0.004755650246619203
2012-07-24,0.0,0.007959320206374838
2012-07-25,0.0,0.0012441941974565603
2012-07-26,0.0,-0.00269237729951559
2012-07-27,0.0,-0.022214511393892113
2012-07-30,0.0,0.005924129650389128
2012-07-31,0.0,0.011087288091281759
2012-08-01,0.006322223511258001,0.028996771238223737
2012-08-02,-0.00024694365113256595,-0.0031319555248551095
2012-08-03,-0.004447039316639077,-0.014229443315016372
2012-08-06,0.0002445696466281356,0.004559152102806351
2012-08-07,-0.004260628927170313,-0.01391871760299899
2012-08-08,-0.0018991213000586534,-0.0077705949893958045
2012-08-09,-0.0013450887606426432,-0.0010210367168744297
2012-08-10,0.0004712671229502955,-0.0003114923285708656
2012-08-13,0.0010795493064679113,0.0034195883386033375
2012-08-14,-0.0003137406011289589,-0.004161387294096809
2012-08-15,-5.150991528746059e-05,0.0005635651822309124
2012-08-16,-0.005658124921921929,-0.009212082304069507
2012-08-17,-0.0003101806944806686,-0.0008084290667159565
2012-08-20,0.0010060723589684485,0.0038824629064021458
2012-08-21,-0.00012364402145901863,0.0019742184948866315
2012-08-22,-0.001238465067860768,-0.004375849000335868
2012-08-23,0.00048163907475187284,0.0019656055816450347
2012-08-24,-0.004145661047945792,-0.016103480102372263
2012-08-27,-0.0012807852825049034,-0.0035066150083346106
2012-08-28,0.0009292708742896335,0.004551834375603393
2012-08-29,0.0006762380145240481,0.001502086910818325
2012-08-30,-0.00020951860002754665,0.0033149672278506752
2012-08-31,-0.0005196482326544685,0.001180667862190521
2012-09-04,0.004964295990071552,-0.01968659881463718
2012-09-05,2.8755957019844308e-05,0.0009948248654966568
2012-09-06,0.004162260948704463,-0.021404461085149887
2012-09-07,-0.0007800328357646975,0.0044654884325457675
2012-09-10,-0.0005266512132184606,0.006030579085325297
2012-09-11,1.2264818042371069e-06,0.00181860486590181
2012-09-12,-0.0019120947960633778,0.007161011643729816
2012-09-13,0.004402751917723614,-0.01716752747436085
2012-09-14,0.0021136017810981177,-0.006555626368096351
2012-09-17,0.0010394354167649678,-0.0014476240937056342
2012-09-18,-0.0062426880357443065,0.02663143294190219
2012-09-19,0.003941452441612198,-0.019807842473561352
2012-09-20,-2.079604707315236e-05,0.008047568405154656
2012-09-21,0.007137388931169782,-0.028330454445574117
2012-09-24,-0.0007504958231559229,0.005719204231034745
2012-09-25,0.0011602689121244473,-0.006021035282000721
2012-09-26,0.0010356070205780243,-0.0035184710788539486
2012-09-27,0.0008937765624674451,-0.0038982516916048118
2012-09-28,0.0006430541860955199,-0.005102085484982841
2012-10-01,-0.003146962132401261,0.002405957394805488
2012-10-02,0.015514243809216077,-0.020319631997494637
2012-10-03,0.008224888145141036,-0.01100066957049655
2012-10-04,0.017660663210396402,-0.023972975346248843
2012-10-05,0.004115295824226237,-0.003798870733986108
2012-10-08,0.01790873860138629,-0.024487570031779857
2012-10-09,-0.0008915171136197201,0.001217369215942165
2012-10-10,-0.018995769295666227,0.025883742096629716
2012-10-11,-0.00358000087983379,0.004348022443094814
2012-10-12,0.006839120017334122,-0.007627606458736469
2012-10-15,0.00566592368678736,-0.008321533534877105
2012-10-16,0.00928667263094766,-0.011533429097991247
2012-10-17,0.004818743781015375,-0.005343123466129725
2012-10-18,0.005651761732689449,-0.00694130368835114
2012-10-19,0.001189189067151135,0.0005041332278246908
2012-10-22,-0.008004162808411703,0.00995758085159241
2012-10-23,-0.001887688159798191,0.0017606708806112287
2012-10-24,0.0019661816985819154,-0.0015992852667524198
2012-10-25,-0.030116721317413386,0.04149428241736686
2012-10-26,-0.015461679940252774,0.021449164537174204
2012-10-31,-0.002562598454496874,0.003256975163348279
2012-11-01,-0.0017021973986340415,-0.0001770164614609333
2012-11-02,-0.016417363489376332,0.014195948431575484
2012-11-05,-0.0036890135859950677,0.0012869746905517197
2012-11-06,0.0009474427886633582,-0.0005455623988878792
2012-11-07,-0.03347007050552593,0.033719226710025446
2012-11-08,-0.020311085271596193,0.02000900564549176
2012-11-09,-0.004623658474836063,0.0037869807052744453
2012-11-12,-0.005728278131410574,0.005780092309378967
2012-11-13,0.004794917299055619,-0.004668963040409959
2012-11-14,-0.028829508723486805,0.028892495524639628
2012-11-15,0.015170031106461762,-0.015668736296275142
2012-11-16,0.018105150308684897,-0.018307662200601534
2012-11-19,0.00773026483678932,-0.007097228291847925
2012-11-20,0.004178564850825921,-0.002528765220627529
2012-11-21,9.279434139365778e-05,0.00016303742909149169
2012-11-23,0.01577350045285413,-0.015436868445075698
2012-11-26,-0.04628509860668325,0.04705549524195246
2012-11-27,-0.008288675552008991,0.008217165566037894
2012-11-28,0.009364206400048994,-0.010418749435694171
2012-11-29,-0.021181991646732047,0.021577160318977676
2012-11-30,0.00320348914675849,-0.0002573193621496616
2012-12-03,-0.0041506727034395785,0.007054526610197495
2012-12-04,0.006467026996496698,-0.015401292751506757
2012-12-05,0.00021865700991195968,0.0004114784367364976
2012-12-06,0.002162532562120581,-0.004851766464746129
2012-12-07,0.004215502055478102,-0.00500243605180892
2012-12-10,-0.0024298878256737663,0.005030111941927941
2012-12-11,0.000495244653933835,-0.003811723562915441
2012-12-12,-0.006525959749366839,0.011972176763545027
2012-12-13,-0.005741903921852397,0.010312124151195375
2012-12-14,-0.0015987940981026464,0.005802413783958852
2012-12-17,0.011638817762625528,-0.02172420310217558
2012-12-18,0.0017440841860826082,-0.005470024695456679
2012-12-19,-0.002782806647732711,0.004646200167044113
2012-12-20,0.0010509497990527589,-0.0005371607740711588
2012-12-21,-0.00633005232405459,0.011058484916797735
2012-12-24,0.00012296974000513763,0.00011146773946603716
2012-12-26,-0.003057757208654958,0.006465861116509678
2012-12-27,0.00558004955405807,-0.01159959871073498
2012-12-28,-0.0031649897109766838,0.007411322716593786
2012-12-31,0.010723066061980329,-0.020749810293698646
2013-01-02,0.0,-0.0001
2013-01-03,0.0,0.0005002008702025594
2013-01-04,0.0,-0.00021968242559658455
2013-01-07,0.0,-0.0008560564668082206
2013-01-08,0.0,0.0005783225240226772
2013-01-09,0.0,-0.0009249526191747771
2013-01-10,0.0,0.0002755407447037333
2013-01-11,0.0,-0.0006858280653248896
2013-01-14,0.0,0.0006846109632649399
2013-01-15,0.0,-0.0010431717693590943
2013-01-16,0.0,9.986890242272067e-05
2013-01-17,0.0,-0.0026390816201417185
2013-01-18,0.0,-0.0014060440749950288
2013-01-22,0.0,-0.0005440322006722455
2013-01-23,0.0,0.0052290982919184084
2013-01-24,0.0,-0.0024844648983379488
2013-01-25,0.0,0.001891729334989097
2013-01-28,0.0,-0.00270147991156917
2013-01-29,0.0,0.0018568029235293511
2013-01-30,0.0,0.005465780235115592
2013-01-31,0.0,0.005777501501639262
2013-02-01,-0.002991388542655414,-0.0031849295449130456
2013-02-04,0.002594873927659996,0.001931980621931765
2013-02-05,-0.003657632585590849,-0.009229958982389397
2013-02-06,-7.247806922032165e-05,0.00130087970344162
2013-02-07,0.001976840913412253,0.005084691567732016
2013-02-08,0.002488262388484744,0.004471843271273455
2013-02-11,7.852677041240367e-12,0.001979572725834413
2013-02-12,-6.664426127695154e-12,-0.0005306627094131873
2013-02-13,3.650551275656316e-11,0.0016663676342070955
2013-02-14,-2.959816527613332e-12,0.0026702849844306496
2013-02-15,6.070265125373896e-12,-0.0007193620856643634
2013-02-19,3.8755436563325837e-13,-6.88516715749315e-05
2013-02-20,-3.651571729612975e-12,0.0017474953422993988
2013-02-21,5.800837741430988e-13,0.0001819884953941184
2013-02-22,6.685046511204967e-12,-0.0038580773207379385
2013-02-25,-1.2231008458024776e-12,0.0026424845875447204
2013-02-26,4.4103449421303745e-12,-0.002217839643531373
2013-02-27,1.5163988217206825e-12,-0.0006930303276477863
2013-02-28,-0.00024999999601353813,-0.002055559588535683
2013-03-01,-0.0016087648510614838,-0.001995209013289994
2013-03-04,-0.003680781430263254,-0.00638700097373764
2013-03-05,-0.0059564207183192995,-0.011478808409669927
2013-03-06,-0.0008377722921053186,-0.0008832792471111701
2013-03-07,-0.001093657024493458,0.0005669062020916626
2013-03-08,0.0001501478751742732,0.0016382878285747923
2013-03-11,0.004078780486609568,0.010635843022444393
2013-03-12,0.0005670550559242231,0.0021981538204965535
2013-03-13,-0.0019620812592992328,0.0015763536356832996
2013-03-14,0.0004645783430756133,0.00010805089678235791
2013-03-15,0.0008147794035412814,0.005577412605649459
2013-03-18,0.0001476866219203893,0.0006096595832617467
2013-03-19,0.0009972756510314034,0.0016388661772396224
2013-03-20,0.0017415366817424356,-0.0013493152533315936
2013-03-21,-0.0009052300278416024,-0.0022619645696502605
2013-03-22,-0.0011811891070366183,-0.0012697696674044395
2013-03-25,0.0016639860242616477,0.0055024267130642165
2013-03-26,-0.0035375606056256338,-0.005631881797836466
2013-03-27,0.0003421960586456675,0.0018342200828636247
2013-03-28,-0.001956121329377949,0.0017951437333750425
2013-04-01,0.0033842259195662203,0.004509559793866664
2013-04-02,-3.4732323640905357e-06,0.0003258856099492569
2013-04-03,0.0012968667579195852,0.004061756332914757
2013-04-04,-0.0008882067131065444,-0.00095269951096257
2013-04-05,0.0013706894554941372,0.001054939923885443
2013-04-08,0.00504717375050787,0.004482182911132439
2013-04-09,0.0006901877143502079,0.0011937293392748072
2013-04-10,-0.0028646717751850243,-0.0031029965125425134
2013-04-11,-0.00024176131076938725,-2.6380104301713603e-05
2013-04-12,0.003918065227731694,0.0034021331716024383
2013-04-15,0.006926249516938468,0.005727244460947679
2013-04-16,-0.002518796863152992,-0.005951099956125282
2013-04-17,0.0040566154554528295,0.005750960610508196
2013-04-18,0.0008480499208740008,0.0011245440984896692
2013-04-19,-0.00045750236019524997,-0.0009394949973249551
2013-04-22,0.0006002041118464273,-9.472757597819735e-05
2013-04-23,-0.002990927452268121,-0.0038431871074211203
2013-04-24,-0.001366261794204007,-0.0008035090270731075
2013-04-25,0.025074891216169813,0.026540316390798825
2013-04-26,0.00483341838598391,0.0038168635961868588
2013-04-29,0.002601165212163644,0.0015502562781087093
2013-04-30,-0.008019189956996202,-0.003654776110519113
2013-05-01,0.0027530271550146182,0.0025313734954031004
2013-05-02,1.797042012812205e-05,-0.00014910421262529817
2013-05-03,0.00013502561075346667,-0.0005580552401164011
2013-05-06,0.004102728894038065,-0.001204690497580651
2013-05-07,-0.0030273150114232157,-0.0017721182870748193
2013-05-08,-0.0017390640574136617,-0.0009387503702551377
2013-05-09,-0.013206340619425579,-0.004560298083908727
2013-05-10,0.014826785954957117,0.005410619225700226
2013-05-13,-0.015241534011824475,-0.0055178916471430375
2013-05-14,-0.00174111438020804,-0.0014003301953562227
2013-05-15,0.015084554725597887,0.004594843735355377
2013-05-16,-0.008021009083993691,-0.0029519931056407275
2013-05-17,0.007774774452619989,0.0020979080194179277
2013-05-20,-0.011030079996457385,-0.002895181802607515
2013-05-21,-0.024165329828229932,-0.007095879868854387
2013-05-22,0.010744371615579956,0.0063060170034719
2013-05-23,0.0033391382989648275,-0.0004633937161792539
2013-05-24,-0.014896058211412492,-0.006498092806144028
2013-05-28,0.016142163744518708,0.004563087140712395
2013-05-29,0.003945095731020776,0.001574474754793366
2013-05-30,-0.001117223021376602,0.0006152937158974645
2013-05-31,-0.007901238522388112,-0.00021525239506497187
2013-06-03,-0.0063442527130029925,-0.004010186584185249
2013-06-04,-0.0015723676848611009,0.0014326613659084888
2013-06-05,-0.00021350695715452445,0.001696011823753638
2013-06-06,0.0056351996061616795,0.0014811241908112972
2013-06-07,0.007081098562294865,0.004367108104134799
2013-06-10,-0.004376929886201883,-0.0035242710871135827
2013-06-11,-0.008746528459282931,-0.003067402739327766
2013-06-12,0.003079147441756131,0.002876397457783927
2013-06-13,-0.0011001125122903409,-0.0018018845649563895
2013-06-14,-0.0032846791996908936,-0.00022958117695136526
2013-06-17,0.0036976152845390204,0.0008254302301323109
2013-06-18,0.004302128459346257,0.002833068984649826
2013-06-19,-0.001550997646310581,0.0011854393150060184
2013-06-20,-0.0002584144492561196,0.0006904988031271352
2013-06-21,-0.0005959525936512363,-0.0016612678034839798
2013-06-24,-0.002017489182510692,0.0009770322400516512
2013-06-25,0.00794596993204183,0.0007420866010605459
2013-06-26,0.005763783267797174,0.002322506975149137
2013-06-27,0.008639883402124984,0.0035410969929151334
2013-06-28,0.0011469673503944028,0.00047255270051726415
2013-07-01,0.0,0.0
2013-07-02,0.0,0.0
2013-07-03,0.0,0.0
2013-07-05,0.0,0.0
2013-07-08,0.0,0.0
2013-07-09,0.0,0.0
2013-07-10,0.0,0.0
2013-07-11,0.0,0.0
2013-07-12,0.0,0.0
2013-07-15,0.0,0.0
2013-07-16,0.0,0.0
2013-07-17,0.0,0.0
2013-07-18,0.0,0.0
2013-07-19,0.0,0.0
2013-07-22,0.0,0.0
2013-07-23,0.0,0.0
2013-07-24,0.0,0.0
2013-07-25,0.0,0.0
2013-07-26,0.0,0.0
2013-07-29,0.0,0.0
2013-07-30,0.0,0.0
2013-07-31,0.0,0.0
2013-08-01,0.0,0.0
2013-08-02,0.0,0.0
2013-08-05,0.0,0.0
2013-08-06,0.0,0.0
2013-08-07,0.0,0.0
2013-08-08,0.0,0.0
2013-08-09,0.0,0.0
2013-08-12,0.0,0.0
2013-08-13,0.0,0.0
2013-08-14,0.0,0.0
2013-08-15,0.0,0.0
2013-08-16,0.0,0.0
2013-08-19,0.0,0.0
2013-08-20,0.0,0.0
2013-08-21,0.0,0.0
2013-08-22,0.0,0.0
2013-08-23,0.0,0.0
2013-08-26,0.0,0.0
2013-08-27,0.0,0.0
2013-08-28,0.0,0.0
2013-08-29,0.0,0.0
2013-08-30,0.0,0.0
2013-09-03,0.0,0.0
2013-09-04,0.0,0.0
2013-09-05,0.0,0.0
2013-09-06,0.0,0.0
2013-09-09,0.0,0.0
2013-09-10,0.0,0.0
2013-09-11,0.0,0.0
2013-09-12,0.0,0.0
2013-09-13,0.0,0.0
2013-09-16,0.0,0.0
2013-09-17,0.0,0.0
2013-09-18,0.0,0.0
2013-09-19,0.0,0.0
2013-09-20,0.0,0.0
2013-09-23,0.0,0.0
2013-09-24,0.0,0.0
2013-09-25,0.0,0.0
2013-09-26,0.0,0.0
2013-09-27,0.0,0.0
2013-09-30,0.0,0.0
2013-10-01,0.0,0.0
2013-10-02,0.0,0.0
2013-10-03,0.0,0.0
2013-10-04,0.0,0.0
2013-10-07,0.0,0.0
2013-10-08,0.0,0.0
2013-10-09,0.0,0.0
2013-10-10,0.0,0.0
2013-10-11,0.0,0.0
2013-10-14,0.0,0.0
2013-10-15,0.0,0.0
2013-10-16,0.0,0.0
2013-10-17,0.0,0.0
2013-10-18,0.0,0.0
2013-10-21,0.0,0.0
2013-10-22,0.0,0.0
2013-10-23,0.0,0.0
2013-10-24,0.0,0.0
2013-10-25,0.0,0.0
2013-10-28,0.0,0.0
2013-10-29,0.0,0.0
2013-10-30,0.0,0.0
2013-10-31,0.0,0.0
2013-11-01,0.0,0.0
2013-11-04,0.0,0.0
2013-11-05,0.0,0.0
2013-11-06,0.0,0.0
2013-11-07,0.0,0.0
2013-11-08,0.0,0.0
2013-11-11,0.0,0.0
2013-11-12,0.0,0.0
2013-11-13,0.0,0.0
2013-11-14,0.0,0.0
2013-11-15,0.0,0.0
2013-11-18,0.0,0.0
2013-11-19,0.0,0.0
2013-11-20,0.0,0.0
2013-11-21,0.0,0.0
2013-11-22,0.0,0.0
2013-11-25,0.0,0.0
2013-11-26,0.0,0.0
2013-11-27,0.0,0.0
2013-11-29,0.0,0.0
2013-12-02,0.0,0.0
2013-12-03,0.0,0.0
2013-12-04,0.0,0.0
2013-12-05,0.0,0.0
2013-12-06,0.0,0.0
2013-12-09,0.0,0.0
2013-12-10,0.0,0.0
2013-12-11,0.0,0.0
2013-12-12,0.0,0.0
2013-12-13,0.0,0.0
2013-12-16,0.0,0.0
2013-12-17,0.0,0.0
2013-12-18,0.0,0.0
2013-12-19,0.0,0.0
2013-12-20,0.0,0.0
2013-12-23,0.0,0.0
2013-12-24,0.0,0.0
2013-12-26,0.0,0.0
2013-12-27,0.0,0.0
2013-12-30,0.0,0.0
2013-12-31,0.0,0.0
2014-01-02,0.0,0.0
2014-01-03,0.0,0.0
2014-01-06,0.0,0.0
2014-01-07,0.0,0.0
2014-01-08,0.0,0.0
2014-01-09,0.0,0.0
2014-01-10,0.0,0.0
2014-01-13,0.0,0.0
2014-01-14,0.0,0.0
2014-01-15,0.0,0.0
2014-01-16,0.0,0.0
2014-01-17,0.0,0.0
2014-01-21,0.0,0.0
2014-01-22,0.0,0.0
2014-01-23,0.0,0.0
2014-01-24,0.0,0.0
2014-01-27,0.0,0.0
2014-01-28,0.0,0.0
2014-01-29,0.0,0.0
2014-01-30,0.0,0.0
2014-01-31,0.0,0.0
2014-02-03,0.0,0.0
2014-02-04,0.0,0.0
2014-02-05,0.0,0.0
2014-02-06,0.0,0.0
2014-02-07,0.0,0.0
2014-02-10,0.0,0.0
2014-02-11,0.0,0.0
2014-02-12,0.0,0.0
2014-02-13,0.0,0.0
2014-02-14,0.0,0.0
2014-02-18,0.0,0.0
2014-02-19,0.0,0.0
2014-02-20,0.0,0.0
2014-02-21,0.0,0.0
2014-02-24,0.0,0.0
2014-02-25,0.0,0.0
2014-02-26,0.0,0.0
2014-02-27,0.0,0.0
2014-02-28,0.0,0.0
2014-03-03,0.0,0.0
2014-03-04,0.0,0.0
2014-03-05,0.0,0.0
2014-03-06,0.0,0.0
2014-03-07,0.0,0.0
2014-03-10,0.0,0.0
2014-03-11,0.0,0.0
2014-03-12,0.0,0.0
2014-03-13,0.0,0.0
2014-03-14,0.0,0.0
2014-03-17,0.0,0.0
2014-03-18,0.0,0.0
2014-03-19,0.0,0.0
2014-03-20,0.0,0.0
2014-03-21,0.0,0.0
2014-03-24,0.0,0.0
2014-03-25,0.0,0.0
2014-03-26,0.0,0.0
2014-03-27,0.0,0.0
2014-03-28,0.0,0.0
2014-03-31,0.0,0.0
2014-04-01,0.0,0.0
2014-04-02,0.0,0.0
2014-04-03,0.0,0.0
2014-04-04,0.0,0.0
2014-04-07,0.0,0.0
2014-04-08,0.0,0.0
2014-04-09,0.0,0.0
2014-04-10,0.0,0.0
2014-04-11,0.0,0.0
2014-04-14,0.0,0.0
2014-04-15,0.0,0.0
2014-04-16,0.0,0.0
2014-04-17,0.0,0.0
2014-04-21,0.0,0.0
2014-04-22,0.0,0.0
2014-04-23,0.0,0.0
2014-04-24,0.0,0.0
2014-04-25,0.0,0.0
2014-04-28,0.0,0.0
2014-04-29,0.0,0.0
2014-04-30,0.0,0.0
2014-05-01,0.0,0.0
2014-05-02,0.0,0.0
2014-05-05,0.0,0.0
2014-05-06,0.0,0.0
2014-05-07,0.0,0.0
2014-05-08,0.0,0.0
2014-05-09,0.0,0.0
2014-05-12,0.0,0.0
2014-05-13,0.0,0.0
2014-05-14,0.0,0.0
2014-05-15,0.0,0.0
2014-05-16,0.0,0.0
2014-05-19,0.0,0.0
2014-05-20,0.0,0.0
2014-05-21,0.0,0.0
2014-05-22,0.0,0.0
2014-05-23,0.0,0.0
2014-05-27,0.0,0.0
2014-05-28,0.0,0.0
2014-05-29,0.0,0.0
2014-05-30,0.0,0.0
2014-06-02,0.0,0.0
2014-06-03,0.0,0.0
2014-06-04,0.0,0.0
2014-06-05,0.0,0.0
2014-06-06,0.0,0.0
2014-06-09,0.0,0.0
2014-06-10,0.0,0.0
2014-06-11,0.0,0.0
2014-06-12,0.0,0.0
2014-06-13,0.0,0.0
2014-06-16,0.0,0.0
2014-06-17,0.0,0.0
2014-06-18,0.0,0.0
2014-06-19,0.0,0.0
2014-06-20,0.0,0.0
2014-06-23,0.0,0.0
2014-06-24,0.0,0.0
2014-06-25,0.0,0.0
2014-06-26,0.0,0.0
2014-06-27,0.0,0.0
2014-06-30,0.0,0.0
2014-07-01,0.0,0.0
2014-07-02,0.0,0.0
2014-07-03,0.0,0.0
2014-07-07,0.0,0.0
2014-07-08,0.0,0.0
2014-07-09,0.0,0.0
2014-07-10,0.0,0.0
2014-07-11,0.0,0.0
2014-07-14,0.0,0.0
2014-07-15,0.0,0.0
2014-07-16,0.0,0.0
2014-07-17,0.0,0.0
2014-07-18,0.0,0.0
2014-07-21,0.0,0.0
2014-07-22,0.0,0.0
2014-07-23,0.0,0.0
2014-07-24,0.0,0.0
2014-07-25,0.0,0.0
2014-07-28,0.0,0.0
2014-07-29,0.0,0.0
2014-07-30,0.0,0.0
2014-07-31,0.0,0.0
2014-08-01,0.0,0.0
2014-08-04,0.0,0.0
2014-08-05,0.0,0.0
2014-08-06,0.0,0.0
2014-08-07,0.0,0.0
2014-08-08,0.0,0.0
2014-08-11,0.0,0.0
2014-08-12,0.0,0.0
2014-08-13,0.0,0.0
2014-08-14,0.0,0.0
2014-08-15,0.0,0.0
2014-08-18,0.0,0.0
2014-08-19,0.0,0.0
2014-08-20,0.0,0.0
2014-08-21,0.0,0.0
2014-08-22,0.0,0.0
2014-08-25,0.0,0.0
2014-08-26,0.0,0.0
2014-08-27,0.0,0.0
2014-08-28,0.0,0.0
